id,impact.gap,impact.magnitude,impact.significance,location.depth,location.distance,location.full,location.latitude,location.longitude,location.name,time.day,time.epoch,time.full,time.hour,time.minute,time.month,time.second,time.year
ci37447831,100,1,15,1.21,0.1601,"18km NE of Olancha, CA",36.3976667,-117.8636667,California,16,1.47138E+12,8/16/2016 16:08,16,8,8,47,2016
pr16229010,255.6,2.9,129,43,0.62522744,"70km N of Charlotte Amalie, U.S. Virgin Islands",18.9803,-64.9235,U.S. Virgin Islands,16,1.47138E+12,8/16/2016 16:12,16,12,8,52,2016
pr16229011,270,2.1,68,56,0.54707401,"61km N of Charlotte Amalie, U.S. Virgin Islands",18.9006,-64.9185,U.S. Virgin Islands,16,1.47138E+12,8/16/2016 16:14,16,14,8,17,2016
pr16229012,309.6,1.5,35,62,0.51203971,"57km N of Charlotte Amalie, U.S. Virgin Islands",18.8649,-64.9045,U.S. Virgin Islands,16,1.47138E+12,8/16/2016 16:15,16,15,8,22,2016
ci37447839,63,1.82,51,9.92,0.1339,"26km NW of Ocotillo, CA",32.8911667,-116.2041667,California,16,1.47138E+12,8/16/2016 16:15,16,15,8,49,2016
pr16229013,284.4,2.3,81,66,0.46712395,"52km N of Charlotte Amalie, U.S. Virgin Islands",18.8183,-64.9,U.S. Virgin Islands,16,1.47138E+12,8/16/2016 16:16,16,16,8,33,2016
ci37447847,48,1.05,17,9.79,0.05153,"8km SW of Lytle Creek, CA",34.2098333,-117.5625,California,16,1.47138E+12,8/16/2016 16:29,16,29,8,34,2016
uw61179902,97,1.69,44,-0.88,0.2998,"2km E of Granite Falls, Washington",48.0833333,-121.9293333,Washington,16,1.47138E+12,8/16/2016 16:30,16,30,8,46,2016
pr16229014,284.4,2.2,74,60,0.50305656,"56km N of Charlotte Amalie, U.S. Virgin Islands",18.8568,-64.93,U.S. Virgin Islands,16,1.47138E+12,8/16/2016 16:35,16,35,8,33,2016
nc72678396,106,0.79,10,-0.67,0.04009,"27km WSW of Coalinga, California",36.0543333,-120.6423333,California,16,1.47138E+12,8/16/2016 16:45,16,45,8,59,2016
ci37447863,64,0.6,6,8.36,0.09827,"7km NE of Aguanga, CA",33.4828333,-116.8015,California,16,1.47138E+12,8/16/2016 16:49,16,49,8,19,2016
ak13846913,0,0.6,6,25,0,"119km W of Cantwell, Alaska",63.4439,-151.3407,Alaska,16,1.47138E+12,8/16/2016 16:59,16,59,8,38,2016
nc72678401,63,1.15,20,1.69,0.0125,"3km W of Cobb, California",38.8196678,-122.7618332,California,16,1.47138E+12,8/16/2016 17:04,17,4,8,1,2016
nc72678406,103,1.07,18,1.27,0.005087,"9km WNW of Cobb, California",38.8398323,-122.8291702,California,16,1.47138E+12,8/16/2016 17:09,17,9,8,40,2016
nc72678411,97,1.4,30,1.2,0.008415,"3km SSE of The Geysers, California",38.7468333,-122.7368333,California,16,1.47138E+12,8/16/2016 17:14,17,14,8,8,2016
us10006ea0,108,4.6,326,10,3.354,"63km SSW of Tymovskoye, Russia",50.3009,142.3783,Russia,16,1.47138E+12,8/16/2016 17:15,17,15,8,45,2016
uw61179922,198,1.79,49,-0.53,0.5801,"12km S of Princeton, Canada",49.347,-120.5021667,Canada,16,1.47138E+12,8/16/2016 17:20,17,20,8,40,2016
nc72678426,41,1.98,60,10.56,0.1343,"20km NE of Upper Lake, California",39.3128333,-122.7765,California,16,1.47138E+12,8/16/2016 17:27,17,27,8,11,2016
uu60158687,200,1.4,30,13.16,0.1122,"36km NE of West Yellowstone, Montana",44.8756667,-110.7515,Montana,16,1.47138E+12,8/16/2016 17:28,17,28,8,1,2016
nm60155456,62,1.7,44,0.77,0.05197,"9km SSW of Steele, Missouri",36.0106667,-89.8756667,Missouri,16,1.47138E+12,8/16/2016 17:47,17,47,8,42,2016
nc72678431,39,2.45,92,3.32,0.05765,"12km SSE of Ridgemark, California",36.6996667,-121.332,California,16,1.47138E+12,8/16/2016 17:54,17,54,8,23,2016
nc72678436,49,3.07,145,4.45,0.0853,"13km SSE of Ridgemark, California",36.6945,-121.3365,California,16,1.47138E+12,8/16/2016 17:54,17,54,8,28,2016
ak13846955,0,1.3,26,5,0,"67km SSW of Tok, Alaska",62.8102,-143.6481,Alaska,16,1.47138E+12,8/16/2016 17:57,17,57,8,7,2016
nc72678441,29,3.19,158,3.62,0.05146,"13km SSE of Ridgemark, California",36.6943333,-121.3271667,California,16,1.47139E+12,8/16/2016 18:05,18,5,8,28,2016
ci37144724,149,0.21,1,3.61,0.01066,"22km E of Little Lake, CA",35.9485,-117.6635,California,16,1.47139E+12,8/16/2016 18:13,18,13,8,22,2016
uw61179957,147,1.8,50,-1.45,0.07841,"13km E of Terrebonne, Oregon",44.3698333,-121.009,Oregon,16,1.47139E+12,8/16/2016 18:13,18,13,8,48,2016
ak13846957,0,1.3,26,15,0,"36km N of Whittier, Alaska",61.0944,-148.7588,Alaska,16,1.47139E+12,8/16/2016 18:19,18,19,8,49,2016
ci37447951,174,0.82,10,3.92,0.08817,"25km ENE of Thermal, CA",33.7596667,-115.9105,California,16,1.47139E+12,8/16/2016 18:25,18,25,8,46,2016
us10006eav,97,4.5,312,151.02,1.25,"44km S of Jarm, Afghanistan",36.4665,70.8337,Afghanistan,16,1.47139E+12,8/16/2016 18:35,18,35,8,34,2016
nn00556501,212.97,0.1,0,7.9,0.094,"45km SSW of Goldfield, Nevada",37.3186,-117.3758,Nevada,16,1.47139E+12,8/16/2016 18:36,18,36,8,14,2016
uw61179977,80,0.81,10,-0.73,0.252,"32km ENE of Quinault Census Designated Place, Washington",47.6058333,-123.4665,Washington,16,1.47139E+12,8/16/2016 19:05,19,5,8,26,2016
ak13846968,0,1.4,30,15,0,"32km NNE of Badger, Alaska",65.0514,-147.2051,Alaska,16,1.47139E+12,8/16/2016 19:06,19,6,8,14,2016
nc72678446,141,0.77,9,1.03,0.02712,"25km WSW of Coalinga, California",36.0661667,-120.6295,California,16,1.47139E+12,8/16/2016 19:07,19,7,8,47,2016
ci37447999,65,1.34,28,-0.82,0.1085,"5km NNW of Boron, CA",35.0418333,-117.6755,California,16,1.47139E+12,8/16/2016 19:23,19,23,8,29,2016
ak13846970,0,2.9,129,50,0,"48km WNW of Larsen Bay, Alaska",57.645,-154.7716,Alaska,16,1.47139E+12,8/16/2016 19:31,19,31,8,0,2016
nc72678456,102,2.53,98,4.76,0.05081,"24km SE of Mammoth Lakes, California",37.4893333,-118.7855,California,16,1.47139E+12,8/16/2016 19:49,19,49,8,16,2016
uw61179992,89,0.56,5,1.4,0.0185,"19km ESE of Three Rivers, Oregon",43.7218333,-121.2623333,Oregon,16,1.47139E+12,8/16/2016 19:51,19,51,8,35,2016
nn00556568,110.76,0.5,4,2.1,0.017,"56km ENE of Beatty, Nevada",37.0908,-116.1633,Nevada,16,1.47139E+12,8/16/2016 19:52,19,52,8,11,2016
uu60158697,125,0.46,3,5.14,0.02536,"9km ENE of West Yellowstone, Montana",44.6851667,-110.992,Montana,16,1.47139E+12,8/16/2016 19:52,19,52,8,21,2016
us10006eb7,189,4.8,354,27.82,2.709,"122km WNW of Sinabang, Indonesia",2.8356,95.3322,Indonesia,16,1.47139E+12,8/16/2016 19:56,19,56,8,53,2016
us10006eb6,48,4.9,369,196.19,3.192,"36km SSE of Agrihan, Northern Mariana Islands",18.451,145.7482,Northern Mariana Islands,16,1.47139E+12,8/16/2016 19:57,19,57,8,58,2016
us10006fsj,138,4.5,312,10,5.09,"141km ESE of Ile Hunter, New Caledonia",-22.9386,173.2963,New Caledonia,16,1.47139E+12,8/16/2016 20:03,20,3,8,52,2016
ci37448039,46,1.58,38,4.88,0.04777,"4km N of Big Bear City, CA",34.3015,-116.8411667,California,16,1.47139E+12,8/16/2016 20:07,20,7,8,57,2016
ak13846976,0,1.8,50,20,0,"46km ENE of Bear Creek, Alaska",60.2926,-148.5874,Alaska,16,1.47139E+12,8/16/2016 20:12,20,12,8,13,2016
ak13846993,0,0.6,6,15,0,"32km NNE of North Nenana, Alaska",64.833,-148.766,Alaska,16,1.47139E+12,8/16/2016 20:37,20,37,8,51,2016
us10006fsk,85,4.1,259,144.99,2.343,"261km WNW of Saumlaki, Indonesia",-7.304,129.0343,Indonesia,16,1.47139E+12,8/16/2016 20:38,20,38,8,39,2016
nc72678481,104,0.17,0,2.65,0.01934,"2km NNW of The Geysers, California",38.7963333,-122.7635,California,16,1.47139E+12,8/16/2016 20:41,20,41,8,41,2016
ak13846995,0,1,15,5,0,"125km S of Tanana, Alaska",64.0445,-152.2561,Alaska,16,1.4714E+12,8/16/2016 20:54,20,54,8,28,2016
nc72678501,75,0.84,11,1.48,0.004835,"4km WNW of Cobb, California",38.8346672,-122.7730026,California,16,1.4714E+12,8/16/2016 20:56,20,56,8,37,2016
us10006fsl,162,4.4,298,57.49,1.745,"50km WNW of Kirakira, Solomon Islands",-10.3197,161.4799,Solomon Islands,16,1.4714E+12,8/16/2016 21:03,21,3,8,12,2016
us10006ebd,68,4,246,11.88,1.715,"14km WNW of Yazihan, Turkey",38.629,38.0224,Turkey,16,1.4714E+12,8/16/2016 21:07,21,7,8,6,2016
ci37448071,189,1.29,26,0.11,0.04584,"9km WSW of Guadalupe, CA",34.9381667,-120.6563333,California,16,1.4714E+12,8/16/2016 21:29,21,29,8,46,2016
ci37448063,62,0.8,10,-0.5,0.03207,"14km SSE of Home Gardens, CA",33.7743333,-117.4421667,California,16,1.4714E+12,8/16/2016 21:33,21,33,8,3,2016
nn00556540,288.13,0.2,1,12,0.16,"30km SSW of Hawthorne, Nevada",38.2609,-118.7077,Nevada,16,1.4714E+12,8/16/2016 21:33,21,33,8,42,2016
ak13847014,0,1.8,50,100,0,"76km WSW of Anchor Point, Alaska",59.493,-153.0692,Alaska,16,1.4714E+12,8/16/2016 21:34,21,34,8,36,2016
nc72678526,170,1.42,31,7.53,0.08091,"12km SE of Cloverdale, California",38.7306667,-122.915,California,16,1.4714E+12,8/16/2016 21:41,21,41,8,40,2016
us10006fsm,184,4.5,312,10,2.411,"267km NE of Raoul Island, New Zealand",-27.5498,-175.975,New Zealand,16,1.4714E+12,8/16/2016 21:46,21,46,8,1,2016
nc72678541,115,0.56,5,1.37,0.007144,"7km W of Cobb, California",38.8284988,-122.8036652,California,16,1.4714E+12,8/16/2016 22:01,22,1,8,36,2016
ak13847017,0,1.3,26,40,0,"9km NNW of Meadow Lakes, Alaska",61.6996,-149.6836,Alaska,16,1.4714E+12,8/16/2016 22:08,22,8,8,33,2016
ak13847019,0,0.9,12,5,0,"113km W of Cantwell, Alaska",63.3449,-151.2248,Alaska,16,1.4714E+12,8/16/2016 22:16,22,16,8,0,2016
us10006ebf,58,2.6,104,5.717,0,"15km SW of Helena, Oklahoma",36.4559,-98.403,Oklahoma,16,1.4714E+12,8/16/2016 22:18,22,18,8,56,2016
us10006ebh,90,4.5,312,114.27,4.159,"34km NNE of Goroka, Papua New Guinea",-5.8054,145.5352,Papua New Guinea,16,1.4714E+12,8/16/2016 22:22,22,22,8,40,2016
us10006ebi,61,2.5,96,8.074,0,"15km NNW of Perry, Oklahoma",36.4154,-97.3608,Oklahoma,16,1.4714E+12,8/16/2016 22:38,22,38,8,53,2016
us10006ebk,59,4.1,266,6.075,0,"3km SE of Fairview, Oklahoma",36.2476,-98.4451,Oklahoma,16,1.4714E+12,8/16/2016 22:39,22,39,8,5,2016
ci37448079,95,1.38,29,1.06,0.1638,"17km NE of Olancha, CA",36.3965,-117.8736667,California,16,1.4714E+12,8/16/2016 22:46,22,46,8,12,2016
nn00556541,210.54,1.2,22,5.8,0.096,"63km ESE of Lakeview, Oregon",41.9307,-119.6669,Oregon,16,1.4714E+12,8/16/2016 22:46,22,46,8,25,2016
nc72678556,97,0.11,0,1.78,0.01309,"7km WNW of Cobb, California",38.8365,-122.8106667,California,16,1.4714E+12,8/16/2016 22:46,22,46,8,38,2016
nc72678576,74,1.3,26,7.32,0.1392,"5km E of Saint Helena, California",38.5036667,-122.4101667,California,16,1.4714E+12,8/16/2016 22:54,22,54,8,54,2016
ak13847037,0,1.5,35,100,0,"61km W of Anchor Point, Alaska",59.8204,-152.9247,Alaska,16,1.4714E+12,8/16/2016 22:55,22,55,8,2,2016
us10006ebn,134,4.5,312,41.23,0.907,"64km ESE of Namie, Japan",37.3242,141.7046,Japan,16,1.4714E+12,8/16/2016 22:56,22,56,8,17,2016
nn00556544,166.15,0.8,10,4,0.383,"27km S of Caliente, Nevada",37.3747,-114.5706,Nevada,16,1.4714E+12,8/16/2016 23:01,23,1,8,1,2016
ak13847041,0,2,62,80,0,"45km S of Redoubt Volcano, Alaska",60.0841,-152.6223,Alaska,16,1.4714E+12,8/16/2016 23:07,23,7,8,39,2016
nc71015557,92,0.45,3,-0.61,0.01421,"8km W of Cobb, California",38.8365,-122.8171667,California,16,1.4714E+12,8/16/2016 23:16,23,16,8,59,2016
pr16230000,324,2.1,68,24,0.74919495,"78km NNW of Road Town, British Virgin Islands",19.0956,-64.8292,British Virgin Islands,16,1.4714E+12,8/16/2016 23:32,23,32,8,32,2016
ci37448095,89,0.57,5,9.38,0.03525,"4km S of Devore, CA",34.1826667,-117.3991667,California,16,1.4714E+12,8/16/2016 23:33,23,33,8,11,2016
nc72678606,70,1.41,31,1.42,0.01118,"4km ESE of The Geysers, California",38.7553333,-122.713,California,16,1.4714E+12,8/16/2016 23:35,23,35,8,49,2016
nc72678621,77,1.87,54,0.78,0.01395,"11km WNW of Cobb, California",38.8461667,-122.8505,California,16,1.47141E+12,8/16/2016 23:43,23,43,8,31,2016
nc72678631,67,1.23,23,2.15,0.008221,"6km NW of The Geysers, California",38.8178333,-122.8178333,California,16,1.47141E+12,8/16/2016 23:44,23,44,8,17,2016
ci37448111,138,1.04,17,5.62,0.03804,"60km E of Big Pine, CA",37.208,-117.6098333,California,16,1.47141E+12,8/16/2016 23:45,23,45,8,4,2016
ak13847064,0,1.5,35,100,0,"82km NNW of Talkeetna, Alaska",62.9914,-150.7953,Alaska,16,1.47141E+12,8/16/2016 23:51,23,51,8,45,2016
nn00556545,284.18,0.3,1,0,0.608,"56km N of Searles Valley, California",36.2649,-117.5229,California,16,1.47141E+12,8/16/2016 23:51,23,51,8,53,2016
ci37448119,161,0.32,2,11.77,0.07566,"18km ESE of Anza, CA",33.4878333,-116.4951667,California,16,1.47141E+12,8/16/2016 23:53,23,53,8,24,2016
nn00556517,160.65,0.8,10,7.5,0.031,"60km E of Big Pine, California",37.2149,-117.6147,California,17,1.47141E+12,8/17/2016 0:00,0,0,8,59,2016
ak13847067,0,2.6,104,100,0,"71km W of Anchor Point, Alaska",59.8484,-153.0934,Alaska,17,1.47141E+12,8/17/2016 0:02,0,2,8,52,2016
uu60158707,93,0.46,3,5.51,0.01141,"10km E of West Yellowstone, Montana",44.6771667,-110.9756667,Montana,17,1.47141E+12,8/17/2016 0:09,0,9,8,26,2016
ci37448127,87,1.07,18,14.97,0.1046,"3km ESE of Loma Linda, CA",34.0368333,-117.2271667,California,17,1.47141E+12,8/17/2016 0:25,0,25,8,7,2016
nc72678661,115,1.54,36,2.32,0.006023,"3km S of Cobb, California",38.7946667,-122.7235,California,17,1.47141E+12,8/17/2016 0:30,0,30,8,53,2016
pr16230001,194.4,1.9,56,15,0.12576414,"0km NNW of Anasco, Puerto Rico",18.2896,-67.1439,Puerto Rico,17,1.47141E+12,8/17/2016 0:55,0,55,8,22,2016
nn00556519,144.66,0.2,1,1.7,0.054,"22km ESE of Hawthorne, Nevada",38.4818,-118.3725,Nevada,17,1.47141E+12,8/17/2016 0:58,0,58,8,0,2016
nc72678676,143,0.88,12,3.01,0.006291,"6km WNW of The Geysers, California",38.8095016,-122.821167,California,17,1.47141E+12,8/17/2016 1:02,1,2,8,49,2016
ci37448135,99,0.63,6,13.5,0.05122,"20km ESE of Anza, CA",33.4925,-116.4746667,California,17,1.47141E+12,8/17/2016 1:05,1,5,8,28,2016
nn00556546,129.06,0.3,1,4.2,0.055,"20km ESE of Hawthorne, Nevada",38.459,-118.4004,Nevada,17,1.47141E+12,8/17/2016 1:06,1,6,8,0,2016
nc72678681,208,0.4,2,-0.49,0.04325,"9km SSE of Mammoth Lakes, California",37.5718333,-118.9353333,California,17,1.47141E+12,8/17/2016 1:07,1,7,8,5,2016
nn00556547,287,0.1,0,10.3,0.36,"40km SSE of Goldfield, Nevada",37.3647,-117.079,Nevada,17,1.47141E+12,8/17/2016 1:17,1,17,8,2,2016
ci37448143,65,1.75,47,12.86,0.04717,"16km ENE of Pine Valley, CA",32.8753333,-116.3698333,California,17,1.47141E+12,8/17/2016 1:30,1,30,8,14,2016
ci37448151,53,0.8,10,3.51,0.006392,"22km E of Little Lake, CA",35.9503333,-117.6576667,California,17,1.47141E+12,8/17/2016 1:30,1,30,8,37,2016
mb80165984,175,0.4,2,6.02,0.316,"45km E of Jackson, Wyoming",43.4936667,-110.201,Wyoming,17,1.47141E+12,8/17/2016 1:35,1,35,8,9,2016
ci37448159,27,1.61,40,11.84,0.06249,"13km W of Morongo Valley, CA",34.0431667,-116.723,California,17,1.47141E+12,8/17/2016 1:37,1,37,8,51,2016
ak13847098,0,1.1,19,10,0,"6km SSE of Circle Hot Springs Station, Alaska",65.4146,-144.6202,Alaska,17,1.47141E+12,8/17/2016 1:43,1,43,8,55,2016
nc72678686,46,1.5,35,2.2,0.006503,"9km WNW of Cobb, California",38.8383333,-122.8271667,California,17,1.47141E+12,8/17/2016 1:45,1,45,8,54,2016
ak13847099,0,2.2,74,5,0,"136km ESE of McGrath, Alaska",62.3109,-153.3351,Alaska,17,1.47141E+12,8/17/2016 1:55,1,55,8,50,2016
us10006ec4,92,4.8,354,10,0.706,"67km SSE of Soe, Indonesia",-10.3748,124.6186,Indonesia,17,1.47141E+12,8/17/2016 2:01,2,1,8,46,2016
nn00556522,145.73,0.7,8,7.1,0.029,"60km E of Big Pine, California",37.2252,-117.6105,California,17,1.47141E+12,8/17/2016 2:04,2,4,8,2,2016
ci37448167,115,0.63,6,10.43,0.05587,"14km ESE of Anza, CA",33.5015,-116.5325,California,17,1.47141E+12,8/17/2016 2:05,2,5,8,18,2016
nc72678691,69,1.54,36,8.32,0.06682,"1km E of Angwin, California",38.5761667,-122.4365,California,17,1.47141E+12,8/17/2016 2:15,2,15,8,48,2016
ci37448175,223,2.33,84,16.54,0.1373,"8km NW of Alberto Oviedo Mota, B.C., MX",32.2691667,-115.2331667,Mexico,17,1.47142E+12,8/17/2016 2:26,2,26,8,9,2016
hv61377321,102,0.76,9,2.415,0.04418,"13km NE of Pahala, Hawaii",19.289,-155.3845,Hawaii,17,1.47142E+12,8/17/2016 2:26,2,26,8,28,2016
ak13847102,0,0.9,12,5,0,"125km W of Cantwell, Alaska",63.2929,-151.4449,Alaska,17,1.47142E+12,8/17/2016 2:26,2,26,8,58,2016
nc72678696,154,0.85,11,3.48,0.1076,"23km SE of Mammoth Lakes, California",37.4861667,-118.793,California,17,1.47142E+12,8/17/2016 2:35,2,35,8,23,2016
nc72678701,300,0.6,6,6.83,0.07056,"19km SE of Mammoth Lakes, California",37.5203333,-118.8143333,California,17,1.47142E+12,8/17/2016 2:44,2,44,8,28,2016
pr16230002,223.2,2.6,104,9,0.37280084,"48km NW of San Antonio, Puerto Rico",18.76,-67.466,Puerto Rico,17,1.47142E+12,8/17/2016 3:05,3,5,8,4,2016
hv61377436,119,0.69,7,5.557,0.04656,"14km SE of Volcano, Hawaii",19.3243333,-155.1571667,Hawaii,17,1.47142E+12,8/17/2016 3:06,3,6,8,35,2016
nn00556525,245.37,0.7,8,5.8,0.103,"45km SSW of Gabbs, Nevada",38.4661,-118.0318,Nevada,17,1.47142E+12,8/17/2016 3:09,3,9,8,11,2016
uu60158712,81,1.34,28,11.61,0.1316,"18km E of North Logan, Utah",41.7376667,-111.5863333,Utah,17,1.47142E+12,8/17/2016 3:12,3,12,8,18,2016
uu60009505,185,1.61,40,11.51,0.1263,"17km ESE of North Logan, Utah",41.7311667,-111.5961667,Utah,17,1.47142E+12,8/17/2016 3:12,3,12,8,27,2016
uu60009510,193,0.73,8,10.31,0.1343,"18km E of North Logan, Utah",41.74,-111.59,Utah,17,1.47142E+12,8/17/2016 3:12,3,12,8,37,2016
ak13847104,0,1.2,22,10,0,"65km SW of Deltana, Alaska",63.395,-145.982,Alaska,17,1.47142E+12,8/17/2016 3:16,3,16,8,31,2016
ci37448183,79,0.57,5,5.34,0.02092,"20km SW of La Quinta, CA",33.525,-116.4506667,California,17,1.47142E+12,8/17/2016 3:18,3,18,8,8,2016
nn00556555,289.57,0.3,1,19,0.421,"40km ESE of Goldfield, Nevada",37.6026,-116.7971,Nevada,17,1.47142E+12,8/17/2016 3:23,3,23,8,1,2016
ak13847106,0,1.2,22,5,0,"79km WNW of Arctic Village, Alaska",68.5068,-147.1768,Alaska,17,1.47142E+12,8/17/2016 3:23,3,23,8,27,2016
ak13847108,0,2.9,129,100,0,"71km W of Anchor Point, Alaska",59.8484,-153.0934,Alaska,17,1.47142E+12,8/17/2016 3:27,3,27,8,21,2016
ci37448191,226,0.45,3,2.26,0.03945,"37km E of Johannesburg, CA",35.3731667,-117.2306667,California,17,1.47142E+12,8/17/2016 3:28,3,28,8,7,2016
ak13847119,0,1.1,19,15,0,"32km NW of Circle Hot Springs Station, Alaska",65.6877,-145.1626,Alaska,17,1.47142E+12,8/17/2016 3:45,3,45,8,16,2016
nc72678706,108,0.55,5,3.11,0.007614,"6km WNW of The Geysers, California",38.8056667,-122.8203333,California,17,1.47142E+12,8/17/2016 3:48,3,48,8,31,2016
ci37448199,89,1.11,19,1.46,0.09614,"25km NE of Thermal, CA",33.7678333,-115.9116667,California,17,1.47142E+12,8/17/2016 4:05,4,5,8,0,2016
nc72678711,105,0.88,12,2.59,0.005888,"4km WNW of Cobb, California",38.836834,-122.7748337,California,17,1.47142E+12,8/17/2016 4:05,4,5,8,3,2016
nc72678716,202,0.92,13,7.87,0.08073,"23km SE of Ridgemark, California",36.6556667,-121.1955,California,17,1.47142E+12,8/17/2016 4:10,4,10,8,32,2016
ci37448207,99,0.53,4,18.8,0.005909,"4km S of Idyllwild, CA",33.7068333,-116.719,California,17,1.47142E+12,8/17/2016 4:15,4,15,8,14,2016
ak13847120,0,1.9,56,25,0,"13km N of Meadow Lakes, Alaska",61.7494,-149.5775,Alaska,17,1.47142E+12,8/17/2016 4:17,4,17,8,34,2016
ak13847145,0,1.4,30,40,0,"20km WNW of Kalifornsky, Alaska",60.4902,-151.624,Alaska,17,1.47142E+12,8/17/2016 4:25,4,25,8,44,2016
hv61377451,145,0.63,6,5.431,0.0448,"15km SE of Volcano, Hawaii",19.3286667,-155.1438333,Hawaii,17,1.47142E+12,8/17/2016 4:31,4,31,8,58,2016
nn00556561,182.82,0.4,2,9.1,0.067,"9km ESE of East Quincy, California",39.9058,-120.7976,California,17,1.47142E+12,8/17/2016 4:33,4,33,8,49,2016
nn00557435,263.89,1.6,39,9,0.275,"67km NNE of Battle Mountain, Nevada",41.2112,-116.6457,Nevada,17,1.47142E+12,8/17/2016 4:39,4,39,8,47,2016
ak13847148,0,1,15,15,0,"71km E of Cantwell, Alaska",63.4794,-147.5383,Alaska,17,1.47142E+12,8/17/2016 4:41,4,41,8,22,2016
ci37448215,52,0.8,10,14.21,0.0401,"7km SSW of Idyllwild, CA",33.6888333,-116.7541667,California,17,1.47142E+12,8/17/2016 4:42,4,42,8,16,2016
ci37448223,91,0.49,4,5.27,0.1408,"17km ESE of Julian, CA",33.0331667,-116.424,California,17,1.47142E+12,8/17/2016 4:42,4,42,8,34,2016
ak13847150,0,1.4,30,5,0,"23km W of McGrath, Alaska",62.9238,-156.0454,Alaska,17,1.47142E+12,8/17/2016 4:43,4,43,8,23,2016
nc72678726,103,1.27,25,7.99,0.03107,"11km WSW of Lakeport, California",39.0113333,-123.0396667,California,17,1.47142E+12,8/17/2016 4:51,4,51,8,48,2016
ak13847152,0,1.4,30,100,0,"36km SSE of Redoubt Volcano, Alaska",60.1998,-152.4304,Alaska,17,1.47142E+12,8/17/2016 4:53,4,53,8,29,2016
nn00556567,162.97,0.1,0,6.8,0.029,"60km E of Big Pine, California",37.2215,-117.6121,California,17,1.47142E+12,8/17/2016 5:04,5,4,8,12,2016
ak13847154,0,1.2,22,20,0,"8km WNW of Y, Alaska",62.2,-149.9999,Alaska,17,1.47143E+12,8/17/2016 5:30,5,30,8,37,2016
nc72678736,74,1.3,26,2.85,0.009797,"6km NW of The Geysers, California",38.8141667,-122.8143333,California,17,1.47143E+12,8/17/2016 5:54,5,54,8,51,2016
ak13847157,0,1.4,30,40,0,"37km NNW of Anchor Point, Alaska",60.0834,-152.1054,Alaska,17,1.47143E+12,8/17/2016 6:15,6,15,8,43,2016
nc72678751,74,1.36,28,1.82,0.008926,"6km NW of The Geysers, California",38.8168333,-122.8178333,California,17,1.47143E+12,8/17/2016 6:42,6,42,8,9,2016
mb80165994,116,1.28,25,11.19,0.119,"57km W of West Yellowstone, Montana",44.6908333,-111.8231667,Montana,17,1.47143E+12,8/17/2016 6:45,6,45,8,37,2016
nc72678756,84,1.45,32,2.44,0.006837,"6km WNW of The Geysers, California",38.8058333,-122.8213333,California,17,1.47143E+12,8/17/2016 6:52,6,52,8,27,2016
ak13847160,0,1.8,50,60,0,"26km NNW of Nikiski, Alaska",60.9149,-151.4737,Alaska,17,1.47143E+12,8/17/2016 6:54,6,54,8,12,2016
ci37448239,92,0.73,8,3.81,0.05348,"20km E of Little Lake, CA",35.9075,-117.6936667,California,17,1.47143E+12,8/17/2016 7:05,7,5,8,45,2016
nc72678761,168,0.88,12,2.04,0.005795,"6km WNW of The Geysers, California",38.8096657,-122.8218307,California,17,1.47143E+12,8/17/2016 7:08,7,8,8,38,2016
nc72678766,49,1.2,22,4.68,0.05125,"7km SW of Atascadero, California",35.4416667,-120.7258333,California,17,1.47143E+12,8/17/2016 7:16,7,16,8,14,2016
ak13847164,0,1.9,56,5,0,"66km E of Healy, Alaska",63.781,-147.6255,Alaska,17,1.47143E+12,8/17/2016 7:27,7,27,8,18,2016
ak13847168,0,2,62,35,0,"39km NNE of Sterling, Alaska",60.8494,-150.4104,Alaska,17,1.47143E+12,8/17/2016 7:33,7,33,8,24,2016
ak13847175,0,1.4,30,30,0,"21km SSE of Knik-Fairview, Alaska",61.3486,-149.3744,Alaska,17,1.47143E+12,8/17/2016 7:44,7,44,8,34,2016
nn00556527,87.83,0.3,1,10.3,0.112,"52km NW of Beatty, Nevada",37.1898,-117.2397,Nevada,17,1.47143E+12,8/17/2016 7:45,7,45,8,54,2016
nc72678776,106,1.52,36,6.86,0.09782,"6km SSE of Talmage, California",39.0841667,-123.132,California,17,1.47143E+12,8/17/2016 7:49,7,49,8,12,2016
nn00556528,140.72,2,62,3.6,0.24,"29km NE of Nellis Air Force Base, Nevada",36.4646,-114.8626,Nevada,17,1.47144E+12,8/17/2016 8:07,8,7,8,6,2016
ak13847179,0,2.5,96,100,0,"68km N of Talkeetna, Alaska",62.9412,-150.1864,Alaska,17,1.47144E+12,8/17/2016 8:08,8,8,8,50,2016
nn00556551,115.2,0.3,1,14,0.156,"14km SE of Dollar Point, California",39.11,-119.9696,California,17,1.47144E+12,8/17/2016 8:12,8,12,8,9,2016
ak13847189,0,0.6,6,10,0,"10km NNW of Eielson Air Force Base, Alaska",64.749,-147.1305,Alaska,17,1.47144E+12,8/17/2016 8:27,8,27,8,36,2016
